Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38534AHMEDABAD AGENT 1PROD C,Jul-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,8950,5040,3920,10868,7.29
38565AHMEDABAD AGENT 1PROD C,Aug-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,6160,10,18640,11470,7.29
38596AHMEDABAD AGENT 1PROD C,Sep-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,4350,12490,0,6788,7.29
38626AHMEDABAD AGENT 1PROD C,Oct-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,9690,8140,4000,6147,7.29
38657AHMEDABAD AGENT 1PROD C,Nov-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,4390,2450,5920,7308,7.29
38687AHMEDABAD AGENT 1PROD C,Dec-05,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,3385,3980,3840,5814,7.29
38718AHMEDABAD AGENT 1PROD C,Jan-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,8025,4435,8240,7402,7.29
38749AHMEDABAD AGENT 1PROD C,Feb-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,2310,4650,4800,5848,7.29
38777AHMEDABAD AGENT 1PROD C,Mar-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,2750,7140,0,4098,7.29
38808AHMEDABAD AGENT 1PROD C,Apr-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,4940,4390,8000,5963,7.29
38838AHMEDABAD AGENT 1PROD C,May-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,6465,7450,1200,4681,7.29
38869AHMEDABAD AGENT 1PROD C,Jun-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,6140,2185,9200,7192,7.29
38899AHMEDABAD AGENT 1PROD C,Jul-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,26250,10490,16000,27684,7.29
38930AHMEDABAD AGENT 1PROD C,Aug-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,7360,120,10320,8782,7.29
38961AHMEDABAD AGENT 1PROD C,Sep-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,10200,3080,9600,8458,7.29
38991AHMEDABAD AGENT 1PROD C,Oct-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,16480,2480,14160,8845,7.29
39022AHMEDABAD AGENT 1PROD C,Nov-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,19040,160,19040,17280,7.29
39052AHMEDABAD AGENT 1PROD C,Dec-06,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD C,5520,160,10720,11615,7.29
37987AMBALA AGENT 1PROD C,Jan-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,1600,400,5600,4446,
38018AMBALA AGENT 1PROD C,Feb-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,2240,4400,3440,12467,
38047AMBALA AGENT 1PROD C,Mar-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4080,5600,2560,4873,
38078AMBALA AGENT 1PROD C,Apr-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,6080,3760,2000,9344,6.94
38108AMBALA AGENT 1PROD C,May-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,7920,0,9040,6262,6.94
38139AMBALA AGENT 1PROD C,Jun-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,1680,320,6560,10886,6.94
38169AMBALA AGENT 1PROD C,Jul-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,8240,5200,4640,14260,6.94
38200AMBALA AGENT 1PROD C,Aug-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,5760,1600,5760,12016,7.04
38231AMBALA AGENT 1PROD C,Sep-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,11520,0,18000,12313,7.04
38261AMBALA AGENT 1PROD C,Oct-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4000,6480,8800,9773,7.04
38292AMBALA AGENT 1PROD C,Nov-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4160,11280,80,8599,7.04
38322AMBALA AGENT 1PROD C,Dec-04,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4240,6400,6080,5620,7.04
38353AMBALA AGENT 1PROD C,Jan-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,9040,8160,6240,6171,7.04
38384AMBALA AGENT 1PROD C,Feb-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4560,5360,240,3780,7.04
38412AMBALA AGENT 1PROD C,Mar-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,4240,1040,8080,4882,7.04
38443AMBALA AGENT 1PROD C,Apr-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,3920,4880,5120,8730,7.04
38473AMBALA AGENT 1PROD C,May-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,7680,6080,8880,9833,7.29
38504AMBALA AGENT 1PROD C,Jun-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,8000,6720,8000,10020,7.29
38534AMBALA AGENT 1PROD C,Jul-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,9360,5920,6080,7589,7.29
38565AMBALA AGENT 1PROD C,Aug-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,7600,2640,8720,12487,7.29
38596AMBALA AGENT 1PROD C,Sep-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,5840,3440,13440,8671,7.29
38626AMBALA AGENT 1PROD C,Oct-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,10880,11040,0,5500,7.29
38657AMBALA AGENT 1PROD C,Nov-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,5720,160,13200,6580,7.29
38687AMBALA AGENT 1PROD C,Dec-05,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,6640,7640,8480,6500,7.29
38718AMBALA AGENT 1PROD C,Jan-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,7280,9240,80,7144,7.29
38749AMBALA AGENT 1PROD C,Feb-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,5400,2040,21440,6320,7.29
38777AMBALA AGENT 1PROD C,Mar-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,2820,18080,2000,7517,7.29
38808AMBALA AGENT 1PROD C,Apr-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,7700,9260,4000,7188,7.29
38838AMBALA AGENT 1PROD C,May-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,11480,5560,12080,9363,7.29
38869AMBALA AGENT 1PROD C,Jun-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,10800,4560,6240,7488,7.29
38899AMBALA AGENT 1PROD C,Jul-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,5520,0,5520,10151,7.29
38930AMBALA AGENT 1PROD C,Aug-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,10400,0,12480,6932,7.29
38961AMBALA AGENT 1PROD C,Sep-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,13940,2080,27600,11771,7.29
38991AMBALA AGENT 1PROD C,Oct-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,12080,12140,12160,10168,7.29
39022AMBALA AGENT 1PROD C,Nov-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,8220,8220,560,13303,7.29
39052AMBALA AGENT 1PROD C,Dec-06,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD C,11920,560,16400,6623,7.29
37987BANGALORE AGENT 1PROD C,Jan-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,3200,6320,2640,10772,
38018BANGALORE AGENT 1PROD C,Feb-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,2800,5760,2080,14363,
38047BANGALORE AGENT 1PROD C,Mar-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,3600,5040,8240,3223,
38078BANGALORE AGENT 1PROD C,Apr-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,7440,9520,7200,18686,6.94
38108BANGALORE AGENT 1PROD C,May-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6480,9280,48,6938,6.94
38139BANGALORE AGENT 1PROD C,Jun-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,5680,448,5280,16000,6.94
38169BANGALORE AGENT 1PROD C,Jul-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,26240,48,40720,10950,6.94
38200BANGALORE AGENT 1PROD C,Aug-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,7920,14528,270,11744,7.04
38231BANGALORE AGENT 1PROD C,Sep-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,9200,6878,10800,14734,7.04
38261BANGALORE AGENT 1PROD C,Oct-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,3280,8478,19120,16946,7.04
38292BANGALORE AGENT 1PROD C,Nov-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6500,24158,8000,14313,7.04
38322BANGALORE AGENT 1PROD C,Dec-04,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,11520,25658,0,9355,7.04
38353BANGALORE AGENT 1PROD C,Jan-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,8320,14138,0,5661,7.04
38384BANGALORE AGENT 1PROD C,Feb-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6320,5818,560,4900,7.04
38412BANGALORE AGENT 1PROD C,Mar-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,7098,58,11880,4478,7.04
38443BANGALORE AGENT 1PROD C,Apr-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6320,4840,6880,10770,7.04
38473BANGALORE AGENT 1PROD C,May-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,12383,5400,12063,9704,7.04
38504BANGALORE AGENT 1PROD C,Jun-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,25080,5080,33280,16469,7.29
38534BANGALORE AGENT 1PROD C,Jul-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,12560,13280,16160,20891,7.29
38565BANGALORE AGENT 1PROD C,Aug-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,10720,16880,4000,19412,7.29
38596BANGALORE AGENT 1PROD C,Sep-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,12560,10160,3760,26620,7.29
38626BANGALORE AGENT 1PROD C,Oct-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6960,1360,14800,22726,7.29
38657BANGALORE AGENT 1PROD C,Nov-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,10320,9200,1120,13320,7.29
38687BANGALORE AGENT 1PROD C,Dec-05,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,18080,0,22480,8070,7.29
38718BANGALORE AGENT 1PROD C,Jan-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,14960,4400,15726,12088,7.29
38749BANGALORE AGENT 1PROD C,Feb-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,11390,5166,15040,9120,7.29
38777BANGALORE AGENT 1PROD C,Mar-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,4480,4816,4800,5099,7.29
38808BANGALORE AGENT 1PROD C,Apr-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,7540,4975,14160,9659,7.29
38838BANGALORE AGENT 1PROD C,May-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,18240,11595,11680,9790,7.29
38869BANGALORE AGENT 1PROD C,Jun-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,18155,1995,16480,37866,7.29
38899BANGALORE AGENT 1PROD C,Jul-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,35040,640,34400,38382,7.29
38930BANGALORE AGENT 1PROD C,Aug-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,6080,0,11680,17166,7.29
38961BANGALORE AGENT 1PROD C,Sep-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,9600,5600,10400,11461,7.29
38991BANGALORE AGENT 1PROD C,Oct-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,12066,6400,20106,9191,7.04
38991BANGALORE AGENT 1PROD C,Oct-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,12066,6400,20106,9191,7.04
39022BANGALORE AGENT 1PROD C,Nov-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,13440,14440,0,14173,7.29
39052BANGALORE AGENT 1PROD C,Dec-06,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD C,16920,1000,17560,12240,7.29
38749BANGALORE AGENT 2PROD C,Feb-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,960,0,6800,3072,7.29
38777BANGALORE AGENT 2PROD C,Mar-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,1040,5840,80,995,7.29
38808BANGALORE AGENT 2PROD C,Apr-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,3760,4880,0,1208,7.29
38838BANGALORE AGENT 2PROD C,May-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,7440,1120,11760,0,7.29
38869BANGALORE AGENT 2PROD C,Jun-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,10480,5440,5120,843,7.29
38899BANGALORE AGENT 2PROD C,Jul-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,43840,160,58240,968,7.29
38930BANGALORE AGENT 2PROD C,Aug-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,3600,7280,2560,7227,7.29
38961BANGALORE AGENT 2PROD C,Sep-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,2880,6240,80,5730,7.29
38991BANGALORE AGENT 2PROD C,Oct-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,6480,3440,4080,3698,7.29
39022BANGALORE AGENT 2PROD C,Nov-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,4240,1040,3200,8365,7.29
39052BANGALORE AGENT 2PROD C,Dec-06,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD C,3440,0,8720,15767,7.29
37987CALCUTTA AGENT 2PROD C,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,3970,3614,4402,8078,
38018CALCUTTA AGENT 2PROD C,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,4175,4046,2000,10774,
38047CALCUTTA AGENT 2PROD C,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,2720,1871,9440,3022,
38078CALCUTTA AGENT 2PROD C,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8120,8591,800,19464,6.94
38108CALCUTTA AGENT 2PROD C,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,4510,1271,8000,8906,6.94
38139CALCUTTA AGENT 2PROD C,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,3790,4761,4560,16938,6.94
38169CALCUTTA AGENT 2PROD C,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8011,5531,2560,17824,6.94
38200CALCUTTA AGENT 2PROD C,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,6480,0,6480,9900,7.04
38231CALCUTTA AGENT 2PROD C,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8400,0,13440,12733,7.04
38261CALCUTTA AGENT 2PROD C,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,7630,5040,16640,7917,7.04
38292CALCUTTA AGENT 2PROD C,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,3855,14050,10000,7656,7.04
38322CALCUTTA AGENT 2PROD C,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,6860,20195,80,5004,7.04
38353CALCUTTA AGENT 2PROD C,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,9520,13415,160,6362,7.04
38384CALCUTTA AGENT 2PROD C,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,13205,1015,20960,5310,7.04
38412CALCUTTA AGENT 2PROD C,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,4570,8770,12560,5033,7.04
38443CALCUTTA AGENT 2PROD C,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,7580,16760,39,10772,7.04
38473CALCUTTA AGENT 2PROD C,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8560,9219,8480,7851,7.04
38504CALCUTTA AGENT 2PROD C,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,3930,9139,4000,11908,7.29
38534CALCUTTA AGENT 2PROD C,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,5640,9209,5520,14054,7.29
38565CALCUTTA AGENT 2PROD C,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,6190,9009,5360,14315,7.29
38596CALCUTTA AGENT 2PROD C,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,2970,8179,12000,9230,7.29
38626CALCUTTA AGENT 2PROD C,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,5770,17209,0,7623,7.29
38657CALCUTTA AGENT 2PROD C,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8559,3439,5200,6800,7.29
38687CALCUTTA AGENT 2PROD C,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,12820,0,13688,7600,7.29
38718CALCUTTA AGENT 2PROD C,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,8308,868,12880,6576,7.29
38749CALCUTTA AGENT 2PROD C,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,6080,5440,10000,6539,7.29
38777CALCUTTA AGENT 2PROD C,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,4940,9360,18,5108,7.29
38808CALCUTTA AGENT 2PROD C,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,5880,4438,6960,8682,7.29
38838CALCUTTA AGENT 2PROD C,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,5410,5518,3440,9037,7.29
38869CALCUTTA AGENT 2PROD C,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,5378,3548,1840,6003,7.29
38899CALCUTTA AGENT 2PROD C,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,12160,0,12160,16442,7.29
38930CALCUTTA AGENT 2PROD C,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,10955,0,12240,10068,7.29
38961CALCUTTA AGENT 2PROD C,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,9155,1285,14080,6826,7.29
38991CALCUTTA AGENT 2PROD C,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,11720,6210,11120,8007,7.29
39022CALCUTTA AGENT 2PROD C,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,9510,5610,5200,12840,7.29
39052CALCUTTA AGENT 2PROD C,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD C,6354,1294,13230,11812,7.29
37987CALCUTTA AGENT 3PROD C,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1090,7600,0,4039,
38018CALCUTTA AGENT 3PROD C,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3200,6510,0,5387,
38047CALCUTTA AGENT 3PROD C,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1560,3310,2160,2398,
38078CALCUTTA AGENT 3PROD C,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2640,3910,3200,7006,6.94
38108CALCUTTA AGENT 3PROD C,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1680,4470,800,5586,6.94
38139CALCUTTA AGENT 3PROD C,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1080,3590,0,5000,6.94
38169CALCUTTA AGENT 3PROD C,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2900,2510,400,6876,6.94
38200CALCUTTA AGENT 3PROD C,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2170,10,2160,5793,7.04
38231CALCUTTA AGENT 3PROD C,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,4160,0,10240,5491,7.04
38261CALCUTTA AGENT 3PROD C,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,5820,6080,2000,5443,7.04
38292CALCUTTA AGENT 3PROD C,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1960,2260,8000,2921,7.04
38322CALCUTTA AGENT 3PROD C,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2120,8300,0,1909,7.04
38353CALCUTTA AGENT 3PROD C,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2680,6180,0,3176,7.04
38384CALCUTTA AGENT 3PROD C,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,4320,3500,5200,2750,7.04
38412CALCUTTA AGENT 3PROD C,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1460,4380,0,2514,7.04
38443CALCUTTA AGENT 3PROD C,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2595,2920,1600,3445,7.29
38473CALCUTTA AGENT 3PROD C,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3205,1925,6000,2616,7.04
38504CALCUTTA AGENT 3PROD C,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3080,4720,0,2869,7.29
38534CALCUTTA AGENT 3PROD C,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2400,1640,1600,4220,7.29
38565CALCUTTA AGENT 3PROD C,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1960,840,4240,5795,7.29
38596CALCUTTA AGENT 3PROD C,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1820,3120,4080,3202,7.29
38626CALCUTTA AGENT 3PROD C,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1380,5380,2000,4300,7.29
38657CALCUTTA AGENT 3PROD C,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2970,6000,8159,3600,7.29
38687CALCUTTA AGENT 3PROD C,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3600,9189,2000,3600,7.29
38718CALCUTTA AGENT 3PROD C,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3720,4389,2000,4800,7.29
38749CALCUTTA AGENT 3PROD C,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3583,2669,2274,3500,7.29
38777CALCUTTA AGENT 3PROD C,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,600,1360,2080,2618,7.29
38808CALCUTTA AGENT 3PROD C,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,7280,2840,7200,2419,7.29
38838CALCUTTA AGENT 3PROD C,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1680,2760,2000,2223,7.29
38869CALCUTTA AGENT 3PROD C,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2120,3080,1920,3180,7.29
38899CALCUTTA AGENT 3PROD C,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,9920,5760,4160,5476,7.29
38930CALCUTTA AGENT 3PROD C,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,3040,0,5120,3569,7.29
38961CALCUTTA AGENT 3PROD C,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,1640,960,6080,2841,7.29
38991CALCUTTA AGENT 3PROD C,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,5880,5400,4320,2941,7.29
39022CALCUTTA AGENT 3PROD C,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,8934,7680,10534,12530,7.29
39052CALCUTTA AGENT 3PROD C,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD C,2875,4640,4000,4155,7.29
37987CALCUTTA AGENT 4PROD C,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,560,160,1360,2693,
38018CALCUTTA AGENT 4PROD C,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,320,960,2000,3591,
38047CALCUTTA AGENT 4PROD C,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,160,2640,1760,1237,
38078CALCUTTA AGENT 4PROD C,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,1040,4240,0,4672,6.94
38108CALCUTTA AGENT 4PROD C,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,1280,3200,304,2306,6.94
38139CALCUTTA AGENT 4PROD C,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,720,2224,960,5442,6.94
38169CALCUTTA AGENT 4PROD C,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,960,2464,0,2610,6.94
38200CALCUTTA AGENT 4PROD C,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD C,240,1504,0,2199,7.04
